trade_date,session_open,contract_id,forecast_id,signal_requested_position,signal_abstained,risk_shutdown,prior_target_position,target_position,order_delta,execution_side_count,roll_side_count,transaction_cost_usd,gross_pnl_usd,net_pnl_usd,equity_usd,peak_equity_usd,daily_loss_usd,drawdown_fraction,risk_state,kill_reason,no_trade_reason,signal_reason,roll_at_open,next_selected_contract_id,score_year
2015-10-16 00:00:00+00:00,2015-10-16 00:00:00+00:00,NGX5@2015-10-28,b1359470c31584563a93,0.0,True,False,-1.0,0.0,1.0,1.0,0.0,15.0,0.0,-15.0,108790.0,108805.0,15.0,0.00013786131152061028,active,,specialist_veto,specialist_veto,False,NGX5@2015-10-28,2015
2015-10-18 00:00:00+00:00,2015-10-18 00:00:00+00:00,NGX5@2015-10-28,b1359470c31584563a93,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,108790.0,108805.0,0.0,0.00013786131152061028,active,,specialist_veto,specialist_veto,False,NGX5@2015-10-28,2015
2015-10-19 00:00:00+00:00,2015-10-19 00:00:00+00:00,NGX5@2015-10-28,7782c4105728fa9590be,-1.0,False,False,0.0,-1.0,-1.0,1.0,0.0,15.0,20.000000000002,5.000000000002,108795.0,108805.0,0.0,9.190754101374018e-05,active,,,forecast_signal,False,NGX5@2015-10-28,2015
2015-10-20 00:00:00+00:00,2015-10-20 00:00:00+00:00,NGX5@2015-10-28,ef86e01b3c524469925a,0.0,True,False,-1.0,0.0,1.0,1.0,0.0,15.0,0.0,-15.0,108780.0,108805.0,15.0,0.00022976885253435045,active,,specialist_veto,specialist_veto,False,NGX5@2015-10-28,2015
2015-10-21 00:00:00+00:00,2015-10-21 00:00:00+00:00,NGX5@2015-10-28,0de0625c5bef6cd0509d,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,108780.0,108805.0,0.0,0.00022976885253435045,active,,specialist_veto,specialist_veto,False,NGX5@2015-10-28,2015
2015-10-22 00:00:00+00:00,2015-10-22 00:00:00+00:00,NGX5@2015-10-28,4d887132ee60259e51f2,1.0,False,False,0.0,1.0,1.0,1.0,0.0,15.0,-369.99999999999903,-384.99999999999903,108395.0,108805.0,385.0,0.0037682091815633475,active,,,forecast_signal,False,NGX5@2015-10-28,2015
2015-10-23 00:00:00+00:00,2015-10-23 00:00:00+00:00,NGX5@2015-10-28,2f957af8079ae4107822,1.0,False,False,1.0,1.0,0.0,0.0,0.0,0.0,-1429.999999999998,-1429.999999999998,106965.0,108805.0,1430.0,0.016910987546528193,active,,,forecast_signal,False,NGX5@2015-10-28,2015
2015-10-25 00:00:00+00:00,2015-10-25 00:00:00+00:00,NGX5@2015-10-28,2f957af8079ae4107822,1.0,False,False,1.0,1.0,0.0,0.0,0.0,0.0,89.999999999998,89.999999999998,107055.0,108805.0,0.0,0.01608381967740453,active,,,forecast_signal,False,NGX5@2015-10-28,2015
2015-10-26 00:00:00+00:00,2015-10-26 00:00:00+00:00,NGX5@2015-10-28,5e2a1626505757c80a3d,1.0,False,False,1.0,1.0,0.0,0.0,0.0,0.0,-1539.9999999999989,-1539.9999999999989,105515.0,108805.0,1540.0,0.03023758099352052,active,,,forecast_signal,False,NGZ5@2015-11-25,2015
2015-10-27 00:00:00+00:00,2015-10-27 00:00:00+00:00,NGZ5@2015-11-25,f9e570ccb16a3e2ae1d0,1.0,False,False,1.0,1.0,0.0,2.0,2.0,30.0,59.999999999997,29.999999999997,105545.0,108805.0,0.0,0.029961858370479297,active,,,forecast_signal,True,NGZ5@2015-11-25,2015
2015-10-28 00:00:00+00:00,2015-10-28 00:00:00+00:00,NGZ5@2015-11-25,313337a3f8d2b7b3458d,1.0,False,False,1.0,1.0,0.0,0.0,0.0,0.0,-709.999999999997,-709.999999999997,104835.0,108805.0,710.0,0.03648729378245485,active,,,forecast_signal,False,NGZ5@2015-11-25,2015
2015-10-29 00:00:00+00:00,2015-10-29 00:00:00+00:00,NGZ5@2015-11-25,5c7374c5abb3ce68ec24,1.0,False,False,1.0,1.0,0.0,0.0,0.0,0.0,-590.000000000001,-590.000000000001,104245.0,108805.0,590.0,0.04190983870226552,active,,,forecast_signal,False,NGZ5@2015-11-25,2015
2015-10-30 00:00:00+00:00,2015-10-30 00:00:00+00:00,NGZ5@2015-11-25,a7d98b832ec313cf5e14,1.0,False,False,1.0,1.0,0.0,0.0,0.0,0.0,259.999999999998,259.999999999998,104505.0,108805.0,0.0,0.039520242635908275,active,,,forecast_signal,False,NGZ5@2015-11-25,2015
2015-11-01 00:00:00+00:00,2015-11-01 00:00:00+00:00,NGZ5@2015-11-25,a7d98b832ec313cf5e14,1.0,False,False,1.0,1.0,0.0,0.0,0.0,0.0,-59.999999999997,-59.999999999997,104445.0,108805.0,60.0,0.04007168788199072,active,,,forecast_signal,False,NGZ5@2015-11-25,2015
2015-11-02 00:00:00+00:00,2015-11-02 00:00:00+00:00,NGZ5@2015-11-25,c13a8be19b24d1c5cd73,0.0,True,False,1.0,0.0,-1.0,1.0,0.0,15.0,-0.0,-15.0,104430.0,108805.0,15.0,0.04020954919351133,active,,specialist_veto,specialist_veto,False,NGZ5@2015-11-25,2015
2015-11-03 00:00:00+00:00,2015-11-03 00:00:00+00:00,NGZ5@2015-11-25,c13a8be19b24d1c5cd73,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104430.0,108805.0,0.0,0.04020954919351133,active,,specialist_veto,specialist_veto,False,NGZ5@2015-11-25,2015
2015-11-04 00:00:00+00:00,2015-11-04 00:00:00+00:00,NGZ5@2015-11-25,638d739b27a2b9248d8d,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,104430.0,108805.0,0.0,0.04020954919351133,active,,specialist_veto,specialist_veto,False,NGZ5@2015-11-25,2015
2015-11-05 00:00:00+00:00,2015-11-05 00:00:00+00:00,NGZ5@2015-11-25,0122f413c77b39cba87f,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104430.0,108805.0,0.0,0.04020954919351133,active,,specialist_veto,specialist_veto,False,NGZ5@2015-11-25,2015
2015-11-06 00:00:00+00:00,2015-11-06 00:00:00+00:00,NGZ5@2015-11-25,baa10369cb8cbbbf2641,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104430.0,108805.0,0.0,0.04020954919351133,active,,specialist_veto,specialist_veto,False,NGZ5@2015-11-25,2015
2015-11-08 00:00:00+00:00,2015-11-08 00:00:00+00:00,NGZ5@2015-11-25,baa10369cb8cbbbf2641,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104430.0,108805.0,0.0,0.04020954919351133,active,,specialist_veto,specialist_veto,False,NGZ5@2015-11-25,2015
2015-11-09 00:00:00+00:00,2015-11-09 00:00:00+00:00,NGZ5@2015-11-25,849996fadb69428e9eda,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,104430.0,108805.0,0.0,0.04020954919351133,active,,specialist_veto,specialist_veto,False,NGZ5@2015-11-25,2015
2015-11-10 00:00:00+00:00,2015-11-10 00:00:00+00:00,NGZ5@2015-11-25,849996fadb69428e9eda,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104430.0,108805.0,0.0,0.04020954919351133,active,,specialist_veto,specialist_veto,False,NGZ5@2015-11-25,2015
2015-11-11 00:00:00+00:00,2015-11-11 00:00:00+00:00,NGZ5@2015-11-25,073749b0ad6f733b71dd,1.0,False,False,0.0,1.0,1.0,1.0,0.0,15.0,-600.0,-615.0,103815.0,108805.0,615.0,0.04586186296585635,active,,,forecast_signal,False,NGZ5@2015-11-25,2015
2015-11-12 00:00:00+00:00,2015-11-12 00:00:00+00:00,NGZ5@2015-11-25,073749b0ad6f733b71dd,1.0,False,False,1.0,1.0,0.0,0.0,0.0,0.0,180.000000000002,180.000000000002,103995.0,108805.0,0.0,0.044207527227609025,active,,,forecast_signal,False,NGZ5@2015-11-25,2015
2015-11-13 00:00:00+00:00,2015-11-13 00:00:00+00:00,NGZ5@2015-11-25,b48365f5489d8e6d0b6f,1.0,False,False,1.0,1.0,0.0,0.0,0.0,0.0,1589.9999999999982,1589.9999999999982,105585.0,108805.0,0.0,0.029594228206424336,active,,,forecast_signal,False,NGZ5@2015-11-25,2015
2015-11-15 00:00:00+00:00,2015-11-15 00:00:00+00:00,NGZ5@2015-11-25,25a134f94d76c77f8356,0.0,True,False,1.0,0.0,-1.0,1.0,0.0,15.0,0.0,-15.0,105570.0,108805.0,15.0,0.029732089517944947,active,,specialist_veto,specialist_veto,False,NGZ5@2015-11-25,2015
2015-11-16 00:00:00+00:00,2015-11-16 00:00:00+00:00,NGZ5@2015-11-25,eb185126a82eeca769ae,1.0,False,False,0.0,1.0,1.0,1.0,0.0,15.0,-1039.9999999999961,-1054.9999999999961,104515.0,108805.0,1055.0,0.03942833509489454,active,,,forecast_signal,False,NGZ5@2015-11-25,2015
2015-11-17 00:00:00+00:00,2015-11-17 00:00:00+00:00,NGZ5@2015-11-25,eb185126a82eeca769ae,1.0,False,False,1.0,1.0,0.0,0.0,0.0,0.0,489.999999999999,489.999999999999,105005.0,108805.0,0.0,0.03492486558522127,active,,,forecast_signal,False,NGZ5@2015-11-25,2015
2015-11-18 00:00:00+00:00,2015-11-18 00:00:00+00:00,NGZ5@2015-11-25,eddedf9c0e17152a979c,1.0,False,False,1.0,1.0,0.0,0.0,0.0,0.0,-590.000000000001,-590.000000000001,104415.0,108805.0,590.0,0.04034741050503194,active,,,forecast_signal,False,NGZ5@2015-11-25,2015
2015-11-19 00:00:00+00:00,2015-11-19 00:00:00+00:00,NGZ5@2015-11-25,18aabef98ed346d16070,1.0,False,False,1.0,1.0,0.0,0.0,0.0,0.0,-699.999999999998,-699.999999999998,103715.0,108805.0,700.0,0.04678093837599375,active,,,forecast_signal,False,NGZ5@2015-11-25,2015
2015-11-20 00:00:00+00:00,2015-11-20 00:00:00+00:00,NGZ5@2015-11-25,18aabef98ed346d16070,1.0,False,False,1.0,1.0,0.0,0.0,0.0,0.0,-1539.9999999999989,-1539.9999999999989,102175.0,108805.0,1540.0,0.06093469969210974,active,,,forecast_signal,False,NGZ5@2015-11-25,2015
2015-11-22 00:00:00+00:00,2015-11-22 00:00:00+00:00,NGZ5@2015-11-25,d4c9e5acd90755939ef9,1.0,False,False,1.0,1.0,0.0,0.0,0.0,0.0,-200.0,-200.0,101975.0,108805.0,200.0,0.06277285051238454,active,,,forecast_signal,False,NGZ5@2015-11-25,2015
2015-11-23 00:00:00+00:00,2015-11-23 00:00:00+00:00,NGZ5@2015-11-25,d4c9e5acd90755939ef9,1.0,False,False,1.0,1.0,0.0,0.0,0.0,0.0,779.9999999999981,779.9999999999981,102755.0,108805.0,0.0,0.05560406231331281,active,,,forecast_signal,False,NGZ5@2015-11-25,2015
2015-11-24 00:00:00+00:00,2015-11-24 00:00:00+00:00,NGZ5@2015-11-25,0f46742acce7c95998a4,1.0,False,False,1.0,1.0,0.0,0.0,0.0,0.0,209.999999999999,209.999999999999,102965.0,108805.0,0.0,0.05367400395202426,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-11-25 00:00:00+00:00,2015-11-25 00:00:00+00:00,NGF6@2015-12-29,6604fbdec2beeee419ec,0.0,True,False,1.0,0.0,-1.0,1.0,1.0,15.0,-0.0,-15.0,102950.0,108805.0,15.0,0.053811865263544874,active,,specialist_veto,specialist_veto,True,NGF6@2015-12-29,2015
2015-11-26 00:00:00+00:00,2015-11-26 00:00:00+00:00,NGF6@2015-12-29,7a9cdb6c1e544fbf461e,-1.0,False,False,0.0,-1.0,-1.0,1.0,0.0,15.0,539.999999999998,524.999999999998,103475.0,108805.0,0.0,0.04898671936032351,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-11-27 00:00:00+00:00,2015-11-27 00:00:00+00:00,NGF6@2015-12-29,7a9cdb6c1e544fbf461e,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,710.000000000001,710.000000000001,104185.0,108805.0,0.0,0.042461283948347965,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-11-29 00:00:00+00:00,2015-11-29 00:00:00+00:00,NGF6@2015-12-29,deae6901c0124df3012f,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,-200.0,-200.0,103985.0,108805.0,200.0,0.04429943476862277,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-11-30 00:00:00+00:00,2015-11-30 00:00:00+00:00,NGF6@2015-12-29,deae6901c0124df3012f,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,-220.000000000002,-220.000000000002,103765.0,108805.0,220.0,0.04632140067092505,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-12-01 00:00:00+00:00,2015-12-01 00:00:00+00:00,NGF6@2015-12-29,5092b2fb4fa65fefe639,0.0,True,False,-1.0,0.0,1.0,1.0,0.0,15.0,-0.0,-15.0,103750.0,108805.0,15.0,0.04645926198244566,active,,specialist_veto,specialist_veto,False,NGF6@2015-12-29,2015
2015-12-02 00:00:00+00:00,2015-12-02 00:00:00+00:00,NGF6@2015-12-29,2756cf196e38212f0fcf,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,103750.0,108805.0,0.0,0.04645926198244566,active,,specialist_veto,specialist_veto,False,NGF6@2015-12-29,2015
2015-12-03 00:00:00+00:00,2015-12-03 00:00:00+00:00,NGF6@2015-12-29,09c8623e5ccae6caa7f7,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103750.0,108805.0,0.0,0.04645926198244566,active,,specialist_veto,specialist_veto,False,NGF6@2015-12-29,2015
2015-12-04 00:00:00+00:00,2015-12-04 00:00:00+00:00,NGF6@2015-12-29,f9054f6d28f553d24ef2,-1.0,False,False,0.0,-1.0,-1.0,1.0,0.0,15.0,330.000000000003,315.000000000003,104065.0,108805.0,0.0,0.043564174440512846,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-12-06 00:00:00+00:00,2015-12-06 00:00:00+00:00,NGF6@2015-12-29,3167547dd3db1bb2f478,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,419.999999999998,419.999999999998,104485.0,108805.0,0.0,0.03970405771793575,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-12-07 00:00:00+00:00,2015-12-07 00:00:00+00:00,NGF6@2015-12-29,3167547dd3db1bb2f478,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,409.999999999999,409.999999999999,104895.0,108805.0,0.0,0.03593584853637241,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-12-08 00:00:00+00:00,2015-12-08 00:00:00+00:00,NGF6@2015-12-29,4429c8c5c5f8a1ff559a,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,-49.999999999997996,-49.999999999997996,104845.0,108805.0,50.0,0.03639538624144111,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-12-09 00:00:00+00:00,2015-12-09 00:00:00+00:00,NGF6@2015-12-29,1480ee21263287dc2614,0.0,True,False,-1.0,0.0,1.0,1.0,0.0,15.0,-0.0,-15.0,104830.0,108805.0,15.0,0.03653324755296172,active,,specialist_veto,specialist_veto,False,NGF6@2015-12-29,2015
2015-12-10 00:00:00+00:00,2015-12-10 00:00:00+00:00,NGF6@2015-12-29,75fd9435f649a4fe26ce,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,104830.0,108805.0,0.0,0.03653324755296172,active,,specialist_veto,specialist_veto,False,NGF6@2015-12-29,2015
2015-12-11 00:00:00+00:00,2015-12-11 00:00:00+00:00,NGF6@2015-12-29,a24a90171de29718174a,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,104830.0,108805.0,0.0,0.03653324755296172,active,,specialist_veto,specialist_veto,False,NGF6@2015-12-29,2015
2015-12-13 00:00:00+00:00,2015-12-13 00:00:00+00:00,NGF6@2015-12-29,121aadc9aee53d948cb1,-1.0,False,False,0.0,-1.0,-1.0,1.0,0.0,15.0,-9.999999999998002,-24.999999999998003,104805.0,108805.0,25.0,0.03676301640549607,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-12-14 00:00:00+00:00,2015-12-14 00:00:00+00:00,NGF6@2015-12-29,121aadc9aee53d948cb1,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,160.0,160.0,104965.0,108805.0,0.0,0.03529249574927623,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-12-15 00:00:00+00:00,2015-12-15 00:00:00+00:00,NGF6@2015-12-29,cc1a72f398ed146e48fa,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,949.9999999999991,949.9999999999991,105915.0,108805.0,0.0,0.02656127935297091,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-12-16 00:00:00+00:00,2015-12-16 00:00:00+00:00,NGF6@2015-12-29,01329e98d4a6d1f2ebf4,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,-220.0,-220.0,105695.0,108805.0,220.0,0.028583245255273195,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-12-17 00:00:00+00:00,2015-12-17 00:00:00+00:00,NGF6@2015-12-29,0c2328a36686f8504cc7,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,759.9999999999981,759.9999999999981,106455.0,108805.0,0.0,0.02159827213822894,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-12-18 00:00:00+00:00,2015-12-18 00:00:00+00:00,NGF6@2015-12-29,12defd1b8e53fac506a0,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,-869.999999999999,-869.999999999999,105585.0,108805.0,870.0,0.029594228206424336,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-12-20 00:00:00+00:00,2015-12-20 00:00:00+00:00,NGF6@2015-12-29,267c95e65ef91597dc0f,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,-129.999999999999,-129.999999999999,105455.0,108805.0,130.0,0.03078902623960296,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-12-21 00:00:00+00:00,2015-12-21 00:00:00+00:00,NGF6@2015-12-29,267c95e65ef91597dc0f,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,-749.999999999999,-749.999999999999,104705.0,108805.0,750.0,0.03768209181563347,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-12-22 00:00:00+00:00,2015-12-22 00:00:00+00:00,NGF6@2015-12-29,e5c3db6d28c2977c1573,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,169.999999999999,169.999999999999,104875.0,108805.0,0.0,0.03611966361839989,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-12-23 00:00:00+00:00,2015-12-23 00:00:00+00:00,NGF6@2015-12-29,e5c3db6d28c2977c1573,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,-849.999999999999,-849.999999999999,104025.0,108805.0,850.0,0.0439318046045678,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-12-24 00:00:00+00:00,2015-12-24 00:00:00+00:00,NGF6@2015-12-29,e5c3db6d28c2977c1573,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,-899.9999999999981,-899.9999999999981,103125.0,108805.0,900.0,0.05220348329580442,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-12-27 00:00:00+00:00,2015-12-27 00:00:00+00:00,NGF6@2015-12-29,e5c3db6d28c2977c1573,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,-230.000000000001,-230.000000000001,102895.0,108805.0,230.0,0.05431735673912044,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-12-28 00:00:00+00:00,2015-12-28 00:00:00+00:00,NGF6@2015-12-29,e5c3db6d28c2977c1573,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,-1409.9999999999998,-1409.9999999999998,101485.0,108805.0,1410.0,0.06727632002205781,active,,,forecast_signal,False,NGF6@2015-12-29,2015
2015-12-29 00:00:00+00:00,2015-12-29 00:00:00+00:00,NGF6@2015-12-29,,0.0,True,False,-1.0,0.0,1.0,1.0,0.0,15.0,0.0,-15.0,101470.0,108805.0,15.0,0.06741418133357842,active,,forecast_horizon_expired,forecast_horizon_expired,False,,2015
2015-12-30 00:00:00+00:00,2015-12-30 00:00:00+00:00,NGG6@2016-01-27,,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,101470.0,108805.0,0.0,0.06741418133357842,active,,forecast_horizon_expired,forecast_horizon_expired,False,NGG6@2016-01-27,2015
2015-12-31 00:00:00+00:00,2015-12-31 00:00:00+00:00,NGG6@2016-01-27,,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101470.0,108805.0,0.0,0.06741418133357842,active,,end_of_sample_liquidation,forecast_horizon_expired,False,NGG6@2016-01-27,2015
2016-01-03 00:00:00+00:00,2016-01-03 00:00:00+00:00,NGG6@2016-01-27,82fca53d6c2ac8010c45,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,100000.0,100000.0,0.0,0.0,active,,specialist_veto,specialist_veto,False,NGG6@2016-01-27,2016
2016-01-04 00:00:00+00:00,2016-01-04 00:00:00+00:00,NGG6@2016-01-27,82fca53d6c2ac8010c45,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,100000.0,100000.0,0.0,0.0,active,,specialist_veto,specialist_veto,False,NGG6@2016-01-27,2016
2016-01-05 00:00:00+00:00,2016-01-05 00:00:00+00:00,NGG6@2016-01-27,d451dd85357beabdedbf,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,active,,specialist_veto,specialist_veto,False,NGG6@2016-01-27,2016
2016-01-06 00:00:00+00:00,2016-01-06 00:00:00+00:00,NGG6@2016-01-27,1f8dbf2311b7e56cbeba,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,100000.0,100000.0,0.0,0.0,active,,specialist_veto,specialist_veto,False,NGG6@2016-01-27,2016
2016-01-07 00:00:00+00:00,2016-01-07 00:00:00+00:00,NGG6@2016-01-27,1ac28a70492b3258f4ef,-1.0,False,False,0.0,-1.0,-1.0,1.0,0.0,15.0,-1179.999999999998,-1194.999999999998,98805.0,100000.0,1195.0,0.01195,active,,,forecast_signal,False,NGG6@2016-01-27,2016
2016-01-08 00:00:00+00:00,2016-01-08 00:00:00+00:00,NGG6@2016-01-27,ab7261b8994651e1b326,0.0,True,False,-1.0,0.0,1.0,1.0,0.0,15.0,0.0,-15.0,98790.0,100000.0,15.0,0.0121,active,,specialist_veto,specialist_veto,False,NGG6@2016-01-27,2016
2016-01-10 00:00:00+00:00,2016-01-10 00:00:00+00:00,NGG6@2016-01-27,3e6fb26ebd5a7f44c3ae,-1.0,False,False,0.0,-1.0,-1.0,1.0,0.0,15.0,-89.999999999998,-104.999999999998,98685.0,100000.0,105.0,0.01315,active,,,forecast_signal,False,NGG6@2016-01-27,2016
2016-01-11 00:00:00+00:00,2016-01-11 00:00:00+00:00,NGG6@2016-01-27,3e6fb26ebd5a7f44c3ae,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,1120.000000000001,1120.000000000001,99805.0,100000.0,0.0,0.00195,active,,,forecast_signal,False,NGG6@2016-01-27,2016
2016-01-12 00:00:00+00:00,2016-01-12 00:00:00+00:00,NGG6@2016-01-27,e22332c49eaae995bef0,0.0,True,False,-1.0,0.0,1.0,1.0,0.0,15.0,-0.0,-15.0,99790.0,100000.0,15.0,0.0021,active,,specialist_veto,specialist_veto,False,NGG6@2016-01-27,2016
2016-01-13 00:00:00+00:00,2016-01-13 00:00:00+00:00,NGG6@2016-01-27,c3a9dfca3489ba910b1d,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99790.0,100000.0,0.0,0.0021,active,,specialist_veto,specialist_veto,False,NGG6@2016-01-27,2016
2016-01-14 00:00:00+00:00,2016-01-14 00:00:00+00:00,NGG6@2016-01-27,01476243df81e474800a,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,99790.0,100000.0,0.0,0.0021,active,,predicted_gross_pnl_not_above_round_trip_cost,predicted_gross_pnl_not_above_round_trip_cost,False,NGG6@2016-01-27,2016
2016-01-15 00:00:00+00:00,2016-01-15 00:00:00+00:00,NGG6@2016-01-27,8f101694b53482c6b46b,-1.0,False,False,0.0,-1.0,-1.0,1.0,0.0,15.0,889.999999999999,874.999999999999,100665.0,100665.0,0.0,0.0,active,,,forecast_signal,False,NGG6@2016-01-27,2016
2016-01-17 00:00:00+00:00,2016-01-17 00:00:00+00:00,NGG6@2016-01-27,40fae9efe8a3b0a0d065,1.0,False,False,-1.0,1.0,2.0,2.0,0.0,30.0,-20.000000000002,-50.000000000002004,100615.0,100665.0,50.0,0.0004966969651815428,active,,,forecast_signal,False,NGG6@2016-01-27,2016
2016-01-18 00:00:00+00:00,2016-01-18 00:00:00+00:00,NGG6@2016-01-27,40fae9efe8a3b0a0d065,1.0,False,False,1.0,1.0,0.0,0.0,0.0,0.0,520.0,520.0,101135.0,101135.0,0.0,0.0,active,,,forecast_signal,False,NGG6@2016-01-27,2016
2016-01-19 00:00:00+00:00,2016-01-19 00:00:00+00:00,NGG6@2016-01-27,40fae9efe8a3b0a0d065,1.0,False,False,1.0,1.0,0.0,0.0,0.0,0.0,-129.999999999999,-129.999999999999,101005.0,101135.0,130.0,0.0012854105898057052,active,,,forecast_signal,False,NGG6@2016-01-27,2016
2016-01-20 00:00:00+00:00,2016-01-20 00:00:00+00:00,NGG6@2016-01-27,014883f1e1c33f1857c1,0.0,True,False,1.0,0.0,-1.0,1.0,0.0,15.0,0.0,-15.0,100990.0,101135.0,15.0,0.0014337271963217482,active,,predicted_gross_pnl_not_above_round_trip_cost,predicted_gross_pnl_not_above_round_trip_cost,False,NGG6@2016-01-27,2016
2016-01-21 00:00:00+00:00,2016-01-21 00:00:00+00:00,NGG6@2016-01-27,8e840d55f12ce9b1e0db,-1.0,False,False,0.0,-1.0,-1.0,1.0,0.0,15.0,-210.00000000000298,-225.00000000000298,100765.0,101135.0,225.0,0.003658476294062392,active,,,forecast_signal,False,NGG6@2016-01-27,2016
2016-01-22 00:00:00+00:00,2016-01-22 00:00:00+00:00,NGG6@2016-01-27,313c2465aace2686949c,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,80.0,80.0,100845.0,101135.0,0.0,0.0028674543926434965,active,,,forecast_signal,False,NGG6@2016-01-27,2016
2016-01-24 00:00:00+00:00,2016-01-24 00:00:00+00:00,NGG6@2016-01-27,3181dbe1855435f4b6de,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,60.000000000002,60.000000000002,100905.0,101135.0,0.0,0.002274187966579325,active,,,forecast_signal,False,NGG6@2016-01-27,2016
2016-01-25 00:00:00+00:00,2016-01-25 00:00:00+00:00,NGG6@2016-01-27,3181dbe1855435f4b6de,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,80.0,80.0,100985.0,101135.0,0.0,0.001483166065160429,active,,,forecast_signal,False,NGG6@2016-01-27,2016
2016-01-26 00:00:00+00:00,2016-01-26 00:00:00+00:00,NGG6@2016-01-27,dcafdab883ede52af340,-1.0,False,False,-1.0,-1.0,0.0,0.0,0.0,0.0,-360.0,-360.0,100625.0,101135.0,360.0,0.005042764621545459,active,,,forecast_signal,False,NGH6@2016-02-25,2016
